Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
7843,2,,2016-05-22 11:54:08.573,2,,4256,,,2016-05-22 11:54:08.573,1,,7841,
7844,2,,2016-05-22 13:35:44.160,3,,11433,,,2016-05-22 13:35:44.160,0,,4510,
7846,2,,2016-05-23 06:50:38.900,5,,11434,,,2016-05-23 06:50:38.900,0,,1737,
7849,2,,2016-05-23 12:17:41.863,1,,11436,,,2016-05-23 12:17:41.863,0,,1440,
7852,2,,2016-05-23 15:17:11.623,1,,90,90,2016-05-23 23:11:41.333,2016-05-23 23:11:41.333,10,,7830,
7854,2,,2016-05-23 22:29:19.670,4,,18,,,2016-05-23 22:29:19.670,1,,7834,
7859,2,,2016-05-24 12:38:01.857,1,,11218,11218,2016-05-24 12:43:44.227,2016-05-24 12:43:44.227,0,,46,
7860,2,,2016-05-24 16:06:21.767,2,,11218,,,2016-05-24 16:06:21.767,0,,46,
7863,2,,2016-05-25 11:17:41.460,3,,11456,,,2016-05-25 11:17:41.460,0,,7847,
7865,2,,2016-05-25 15:29:30.977,2,,3905,3905,2016-05-25 15:51:51.530,2016-05-25 15:51:51.530,0,,6129,
7866,2,,2016-05-25 16:22:17.103,3,,3905,3905,2016-05-25 16:28:38.527,2016-05-25 16:28:38.527,0,,7410,
7867,2,,2016-05-25 16:34:29.390,2,,3564,,,2016-05-25 16:34:29.390,1,,7858,
7870,2,,2016-05-25 18:52:20.510,1,,11466,,,2016-05-25 18:52:20.510,4,,748,
7871,2,,2016-05-25 21:04:22.177,2,,1511,,,2016-05-25 21:04:22.177,1,,7869,
7872,2,,2016-05-25 21:17:46.050,4,,1511,,,2016-05-25 21:17:46.050,2,,7856,
7876,2,,2016-05-26 14:36:28.260,1,,7037,,,2016-05-26 14:36:28.260,0,,7875,
7877,2,,2016-05-26 14:46:11.110,3,,7037,,,2016-05-26 14:46:11.110,0,,7864,
7881,2,,2016-05-27 09:13:40.997,4,,9213,,,2016-05-27 09:13:40.997,2,,7880,
7882,2,,2016-05-27 10:18:23.617,3,,11218,,,2016-05-27 10:18:23.617,0,,7864,
7884,2,,2016-05-27 14:20:39.633,10,,4256,90,2016-05-27 18:19:27.687,2016-05-27 18:19:27.687,2,,7883,
7885,2,,2016-05-27 15:40:56.117,1,,10342,,,2016-05-27 15:40:56.117,0,,7880,
7886,2,,2016-05-27 16:25:42.147,2,,10342,,,2016-05-27 16:25:42.147,0,,7847,
7887,2,,2016-05-27 18:05:46.037,4,,24,4256,2016-05-27 21:46:24.237,2016-05-27 21:46:24.237,0,,7793,
7888,2,,2016-05-28 02:28:47.580,1,,5695,,,2016-05-28 02:28:47.580,1,,7410,
7891,2,,2016-05-28 13:13:39.120,4,,33,33,2016-05-28 13:22:52.583,2016-05-28 13:22:52.583,0,,7840,
7893,2,,2016-05-28 19:10:56.620,4,,1511,,,2016-05-28 19:10:56.620,0,,7892,
7894,2,,2016-05-29 18:51:55.800,4,,1511,1511,2017-02-28 14:50:19.680,2017-02-28 14:50:19.680,0,,7889,
7895,2,,2016-05-29 19:07:32.557,3,,1511,,,2016-05-29 19:07:32.557,1,,7855,
7897,2,,2016-05-30 03:15:16.383,4,,1652,,,2016-05-30 03:15:16.383,0,,7883,
7901,2,,2016-05-30 19:16:14.307,5,,1511,,,2016-05-30 19:16:14.307,1,,6495,
7905,2,,2016-05-30 21:54:51.637,2,,11197,11197,2016-05-31 21:09:22.393,2016-05-31 21:09:22.393,1,,7900,
7911,2,,2016-05-31 16:30:28.447,3,,10235,,,2016-05-31 16:30:28.447,0,,7850,
7913,2,,2016-05-31 17:13:32.003,2,,8555,,,2016-05-31 17:13:32.003,0,,7878,
7915,2,,2016-05-31 18:44:21.570,3,,11499,,,2016-05-31 18:44:21.570,0,,7904,
7916,2,,2016-05-31 21:14:27.150,7,,10342,,,2016-05-31 21:14:27.150,2,,6884,
7917,2,,2016-05-31 21:46:03.043,2,,10342,,,2016-05-31 21:46:03.043,0,,7906,
7920,2,,2016-06-01 14:47:06.930,6,,11218,11218,2016-06-21 10:15:33.590,2016-06-21 10:15:33.590,0,,7919,
7921,2,,2016-06-01 15:35:25.757,2,,10235,,,2016-06-01 15:35:25.757,0,,7918,
7922,2,,2016-06-01 16:06:31.223,2,,6274,,,2016-06-01 16:06:31.223,0,,7278,
7923,2,,2016-06-01 18:00:37.997,2,,11518,,,2016-06-01 18:00:37.997,0,,7914,
7925,2,,2016-06-01 20:31:03.653,1,,90,,,2016-06-01 20:31:03.653,2,,7924,
7926,2,,2016-06-01 20:43:13.707,5,,146,146,2016-07-20 15:33:27.630,2016-07-20 15:33:27.630,2,,195,
7929,2,,2016-06-02 02:42:34.920,2,,90,,,2016-06-02 02:42:34.920,0,,7928,
7930,2,,2016-06-02 08:34:18.680,2,,11218,11218,2016-06-02 09:04:31.750,2016-06-02 09:04:31.750,1,,7928,
7935,2,,2016-06-03 01:44:33.170,4,,6788,,,2016-06-03 01:44:33.170,0,,7933,
7936,2,,2016-06-03 05:55:52.120,1,,334,,,2016-06-03 05:55:52.120,1,,7932,
7937,2,,2016-06-03 07:11:37.570,4,,11556,,,2016-06-03 07:11:37.570,0,,823,
7940,2,,2016-06-03 19:35:29.027,2,,11571,,,2016-06-03 19:35:29.027,1,,7683,
8944,2,,2016-06-05 08:12:41.713,3,,1511,,,2016-06-05 08:12:41.713,1,,8943,
8946,2,,2016-06-05 19:33:47.987,4,,5418,-1,2017-04-13 12:57:29.950,2016-06-05 19:33:47.987,0,,7943,
8947,2,,2016-06-06 04:14:34.747,3,,90,90,2016-06-12 19:22:05.353,2016-06-12 19:22:05.353,0,,8945,
8948,2,,2016-06-06 04:26:46.040,1,,11286,,,2016-06-06 04:26:46.040,1,,3213,
8950,2,,2016-06-06 12:37:46.490,3,,11218,,,2016-06-06 12:37:46.490,0,,7942,
8952,2,,2016-06-06 17:07:52.007,2,,10342,,,2016-06-06 17:07:52.007,0,,7944,
8954,2,,2016-06-06 23:40:46.673,2,,2976,,,2016-06-06 23:40:46.673,0,,8943,
8956,2,,2016-06-07 08:44:10.450,3,,12603,,,2016-06-07 08:44:10.450,0,,6346,
8958,2,,2016-06-07 20:24:56.387,3,,11218,,,2016-06-07 20:24:56.387,0,,8957,
8962,2,,2016-06-08 09:59:39.720,3,,2590,-1,2017-04-13 12:57:29.950,2016-06-08 14:30:41.833,0,,7807,
8963,2,,2016-06-08 10:02:19.593,2,,2590,,,2016-06-08 10:02:19.593,0,,8961,
8965,2,,2016-06-08 12:25:11.650,3,,11218,,,2016-06-08 12:25:11.650,0,,8964,
8970,2,,2016-06-09 10:17:30.200,1,,1052,,,2016-06-09 10:17:30.200,0,,823,
8972,2,,2016-06-09 12:19:50.370,3,,3679,,,2016-06-09 12:19:50.370,0,,8967,
8976,2,,2016-06-09 17:32:58.090,4,,930,-1,2017-04-13 12:57:29.653,2016-06-09 17:32:58.090,0,,7938,
8979,2,,2016-06-09 19:44:09.913,3,,18,,,2016-06-09 19:44:09.913,0,,7384,
8980,2,,2016-06-09 21:00:41.363,4,,11532,,,2016-06-09 21:00:41.363,2,,8971,
8982,2,,2016-06-10 01:02:28.087,2,,11105,,,2016-06-10 01:02:28.087,0,,8968,
8985,2,,2016-06-10 21:58:15.867,8,,315,,,2016-06-10 21:58:15.867,0,,8975,
8987,2,,2016-06-11 19:05:33.547,3,,10295,,,2016-06-11 19:05:33.547,0,,8978,
8990,2,,2016-06-12 06:01:49.857,3,,11532,-1,2017-03-10 09:42:49.383,2016-06-12 06:07:37.480,0,,8986,
8993,2,,2016-06-13 07:09:16.597,2,,12662,,,2016-06-13 07:09:16.597,0,,4360,
8994,2,,2016-06-13 07:20:39.857,1,,5763,,,2016-06-13 07:20:39.857,0,,8991,
8996,2,,2016-06-13 15:55:10.483,2,,1512,,,2016-06-13 15:55:10.483,0,,8988,
9000,2,,2016-06-14 11:53:23.530,1,,10235,,,2016-06-14 11:53:23.530,2,,8999,
9001,2,,2016-06-14 13:11:06.253,1,,11158,,,2016-06-14 13:11:06.253,0,,6962,
9002,2,,2016-06-14 13:17:52.587,2,,11158,,,2016-06-14 13:17:52.587,0,,4981,
9005,2,,2016-06-14 22:31:28.117,5,,2976,,,2016-06-14 22:31:28.117,0,,8995,
9008,2,,2016-06-15 12:39:53.677,2,,3679,,,2016-06-15 12:39:53.677,0,,9004,
9009,2,,2016-06-15 14:25:11.593,1,,7037,,,2016-06-15 14:25:11.593,0,,6942,
9010,2,,2016-06-15 17:40:53.440,3,,12697,,,2016-06-15 17:40:53.440,3,,8973,
9012,2,,2016-06-15 20:07:26.280,3,,8938,8938,2016-06-16 22:24:40.757,2016-06-16 22:24:40.757,0,,9003,
9013,2,,2016-06-15 20:16:39.153,-1,,11112,,,2016-06-15 20:16:39.153,0,,7390,
9014,2,,2016-06-15 20:54:15.693,1,,11112,,,2016-06-15 20:54:15.693,0,,978,
9015,2,,2016-06-15 20:56:59.107,1,,11112,,,2016-06-15 20:56:59.107,0,,5570,
9016,2,,2016-06-15 20:59:03.323,1,,11112,,,2016-06-15 20:59:03.323,0,,6833,
9025,2,,2016-06-17 07:20:04.820,3,,11218,,,2016-06-17 07:20:04.820,0,,9020,
9029,2,,2016-06-18 05:30:51.353,3,,11532,,,2016-06-18 05:30:51.353,3,,9024,
9031,2,,2016-06-18 14:06:52.103,3,,11118,,,2016-06-18 14:06:52.103,0,,9023,
9032,2,,2016-06-18 15:31:35.003,1,,3840,3840,2016-06-18 16:21:57.130,2016-06-18 16:21:57.130,0,,4242,
9033,2,,2016-06-18 16:07:23.187,2,,11556,,,2016-06-18 16:07:23.187,0,,823,
9035,2,,2016-06-19 06:46:50.757,3,,334,,,2016-06-19 06:46:50.757,1,,9034,
9037,2,,2016-06-19 13:09:01.187,2,,1511,,,2016-06-19 13:09:01.187,1,,9019,
9038,2,,2016-06-19 15:24:30.927,3,,2976,,,2016-06-19 15:24:30.927,2,,9036,
9042,2,,2016-06-20 04:59:52.623,1,,1652,,,2016-06-20 04:59:52.623,0,,8992,
9044,2,,2016-06-20 07:34:31.960,5,,11218,11218,2016-06-21 09:45:45.340,2016-06-21 09:45:45.340,0,,9043,
9045,2,,2016-06-20 10:16:51.237,2,,6083,,,2016-06-20 10:16:51.237,0,,9043,
9051,2,,2016-06-20 21:10:33.120,1,,3564,,,2016-06-20 21:10:33.120,0,,9047,
9057,2,,2016-06-21 04:36:57.860,2,,334,,,2016-06-21 04:36:57.860,0,,9048,
9058,2,,2016-06-21 04:44:58.997,2,,90,,,2016-06-21 04:44:58.997,0,,9053,
9059,2,,2016-06-21 09:49:18.290,6,,12604,12604,2016-06-21 10:50:39.550,2016-06-21 10:50:39.550,0,,4547,
9066,2,,2016-06-22 09:09:08.123,2,,533,,,2016-06-22 09:09:08.123,2,,9063,
9067,2,,2016-06-22 14:43:53.517,3,,5601,,,2016-06-22 14:43:53.517,0,,9064,
9072,2,,2016-06-23 18:02:15.967,4,,5601,,,2016-06-23 18:02:15.967,1,,8974,
9073,2,,2016-06-23 18:19:05.960,1,,12766,12766,2016-06-23 18:30:50.720,2016-06-23 18:30:50.720,3,,9070,
9074,2,,2016-06-23 18:28:54.260,3,,8938,8938,2016-09-04 19:54:36.850,2016-09-04 19:54:36.850,0,,9021,
9076,2,,2016-06-24 02:20:45.363,2,,1652,,,2016-06-24 02:20:45.363,0,,6661,
9078,2,,2016-06-24 12:38:08.453,1,,2976,,,2016-06-24 12:38:08.453,0,,9077,
9079,2,,2016-06-24 13:28:13.087,4,,6083,6083,2016-06-24 17:35:34.970,2016-06-24 17:35:34.970,1,,9075,
9081,2,,2016-06-24 15:31:40.727,4,,10342,,,2016-06-24 15:31:40.727,2,,9071,
9082,2,,2016-06-24 15:44:12.433,2,,10342,,,2016-06-24 15:44:12.433,0,,9054,
9083,2,,2016-06-24 15:49:42.340,2,,10342,,,2016-06-24 15:49:42.340,0,,9048,
9084,2,,2016-06-24 17:08:05.827,1,,12782,,,2016-06-24 17:08:05.827,0,,3701,
9085,2,,2016-06-24 17:50:22.300,3,,3564,,,2016-06-24 17:50:22.300,0,,9077,
9095,2,,2016-06-27 11:44:08.877,1,,2976,,,2016-06-27 11:44:08.877,0,,9094,
9096,2,,2016-06-27 13:39:15.547,1,,90,,,2016-06-27 13:39:15.547,0,,9094,
9099,2,,2016-06-27 18:17:42.047,3,,90,,,2016-06-27 18:17:42.047,0,,6041,
9100,2,,2016-06-27 18:55:02.287,2,,3564,,,2016-06-27 18:55:02.287,1,,9097,
9108,2,,2016-06-28 13:59:43.913,2,,7037,,,2016-06-28 13:59:43.913,0,,9107,
9109,2,,2016-06-28 14:07:15.013,3,,7037,-1,2017-04-13 12:33:47.137,2016-06-28 14:07:15.013,0,,9105,
9112,2,,2016-06-28 17:41:16.753,1,,3564,,,2016-06-28 17:41:16.753,1,,9110,
9118,2,,2016-06-29 07:25:25.560,2,,11218,,,2016-06-29 07:25:25.560,1,,9114,
9119,2,,2016-06-29 08:17:12.143,1,,208,,,2016-06-29 08:17:12.143,0,,9063,
9120,2,,2016-06-29 10:19:53.533,3,,7201,,,2016-06-29 10:19:53.533,1,,9113,
9123,2,,2016-06-29 21:00:42.230,2,,1511,,,2016-06-29 21:00:42.230,2,,9111,
9127,2,,2016-06-30 03:57:17.093,1,,90,,,2016-06-30 03:57:17.093,0,,9122,
9128,2,,2016-06-30 04:14:39.660,1,,90,,,2016-06-30 04:14:39.660,0,,5557,
9131,2,,2016-06-30 18:37:57.283,1,,10342,,,2016-06-30 18:37:57.283,0,,9104,
9133,2,,2016-07-01 03:59:03.460,2,,90,90,2016-07-02 00:55:49.507,2016-07-02 00:55:49.507,1,,9132,
9139,2,,2016-07-01 16:19:40.660,4,,9792,,,2016-07-01 16:19:40.660,0,,7204,
9140,2,,2016-07-01 18:50:06.680,1,,3564,3564,2016-07-01 22:07:55.003,2016-07-01 22:07:55.003,0,,9136,
9144,2,,2016-07-03 01:11:09.227,3,,12862,12862,2016-07-30 01:09:47.093,2016-07-30 01:09:47.093,2,,3559,
9147,2,,2016-07-03 17:42:27.053,2,,1652,1652,2016-07-04 22:58:35.070,2016-07-04 22:58:35.070,0,,9092,
9149,2,,2016-07-03 18:50:25.600,5,,1511,1511,2016-07-03 19:03:29.933,2016-07-03 19:03:29.933,2,,9148,
9151,2,,2016-07-03 21:37:02.933,1,,10481,,,2016-07-03 21:37:02.933,0,,9130,
9152,2,,2016-07-03 21:45:15.810,1,,2075,2075,2016-07-04 19:25:52.500,2016-07-04 19:25:52.500,2,,9130,
9157,2,,2016-07-04 14:34:26.503,3,,11218,,,2016-07-04 14:34:26.503,0,,9156,
9158,2,,2016-07-04 15:26:20.217,5,,12855,12855,2016-07-18 15:05:55.780,2016-07-18 15:05:55.780,0,,9142,
9159,2,,2016-07-05 06:07:45.867,0,,754,,,2016-07-05 06:07:45.867,0,,6754,
9163,2,,2016-07-05 15:51:11.383,2,,2686,,,2016-07-05 15:51:11.383,2,,9145,
9164,2,,2016-07-05 17:35:06.600,2,,12893,,,2016-07-05 17:35:06.600,0,,4547,
9165,2,,2016-07-05 18:01:56.240,2,,3564,1652,2016-07-05 18:15:03.683,2016-07-05 18:15:03.683,0,,9154,
9166,2,,2016-07-05 19:30:47.523,4,,9213,,,2016-07-05 19:30:47.523,1,,9142,
9169,2,,2016-07-05 23:53:44.760,1,,1652,,,2016-07-05 23:53:44.760,0,,6053,
9170,2,,2016-07-06 02:30:57.600,5,,12898,12898,2016-07-18 17:07:58.833,2016-07-18 17:07:58.833,0,,7211,
9175,2,,2016-07-06 12:43:50.177,3,,2976,,,2016-07-06 12:43:50.177,1,,9173,
9180,2,,2016-07-06 21:03:08.773,3,,3564,,,2016-07-06 21:03:08.773,1,,9176,
9183,2,,2016-07-07 12:34:31.247,3,,12914,7037,2016-07-07 17:57:56.173,2016-07-07 17:57:56.173,0,,9181,
9186,2,,2016-07-07 15:51:35.363,1,,8555,,,2016-07-07 15:51:35.363,0,,9185,
9191,2,,2016-07-08 15:12:46.813,3,,462,,,2016-07-08 15:12:46.813,0,,9160,
9193,2,,2016-07-09 17:32:56.510,3,,2976,,,2016-07-09 17:32:56.510,5,,9192,
9194,2,,2016-07-09 17:53:37.313,2,,2976,,,2016-07-09 17:53:37.313,0,,9187,
9198,2,,2016-07-10 10:01:44.047,3,,12938,12938,2017-04-05 17:03:34.143,2017-04-05 17:03:34.143,0,,9161,
9208,2,,2016-07-12 00:28:55.810,2,,3564,,,2016-07-12 00:28:55.810,0,,9207,
9213,2,,2016-07-12 15:00:15.330,3,,4256,,,2016-07-12 15:00:15.330,0,,9212,
9214,2,,2016-07-12 15:07:24.123,2,,7037,7037,2016-07-12 15:22:08.837,2016-07-12 15:22:08.837,0,,9212,
9216,2,,2016-07-12 17:11:42.257,3,,1511,,,2016-07-12 17:11:42.257,1,,9207,
9222,2,,2016-07-13 14:05:35.680,2,,12974,,,2016-07-13 14:05:35.680,0,,9221,
9223,2,,2016-07-13 14:41:36.577,1,,7037,,,2016-07-13 14:41:36.577,0,,9221,
9224,2,,2016-07-13 15:55:17.290,3,,90,90,2016-07-13 18:11:36.243,2016-07-13 18:11:36.243,2,,9221,
9227,2,,2016-07-14 10:07:21.603,5,,2894,,,2016-07-14 10:07:21.603,1,,9226,
9231,2,,2016-07-15 03:20:18.937,2,,12985,117,2016-07-28 03:20:40.140,2016-07-28 03:20:40.140,2,,9226,
9233,2,,2016-07-15 09:57:28.860,1,,12992,,,2016-07-15 09:57:28.860,2,,9221,
9238,2,,2016-07-15 19:33:38.497,0,,9213,,,2016-07-15 19:33:38.497,1,,9237,
9242,2,,2016-07-16 20:17:15.620,2,,13009,13009,2016-07-16 23:19:15.413,2016-07-16 23:19:15.413,0,,9205,
9243,2,,2016-07-17 12:16:40.177,3,,6132,,,2016-07-17 12:16:40.177,2,,9142,
9247,2,,2016-07-17 17:52:23.723,1,,90,,,2016-07-17 17:52:23.723,0,,9246,
9248,2,,2016-07-17 18:37:28.110,4,,18,-1,2017-04-13 12:57:29.950,2016-07-18 18:13:45.857,0,,9246,
9250,2,,2016-07-17 19:50:16.297,1,,2013,,,2016-07-17 19:50:16.297,0,,7151,
9253,2,,2016-07-17 18:58:42.260,2,,13267,,,2016-07-17 18:58:42.260,0,,9252,Michael Hooreman
9254,2,,2016-07-18 03:23:46.050,1,,3793,,,2016-07-18 03:23:46.050,1,,9239,
9255,2,,2016-07-18 04:54:19.913,1,,334,,,2016-07-18 04:54:19.913,0,,9245,
9258,2,,2016-07-18 12:33:49.667,1,,2976,,,2016-07-18 12:33:49.667,0,,9257,
9261,2,,2016-07-18 18:25:41.227,1,,18,,,2016-07-18 18:25:41.227,0,,9155,
9263,2,,2016-07-18 19:57:45.610,3,,1511,,,2016-07-18 19:57:45.610,1,,9262,
9265,2,,2016-07-18 20:26:29.750,2,,1511,,,2016-07-18 20:26:29.750,0,,9234,
9266,2,,2016-07-18 21:43:13.290,2,,13035,,,2016-07-18 21:43:13.290,1,,6804,
9268,2,,2016-07-19 11:12:33.433,0,,13045,,,2016-07-19 11:12:33.433,1,,9135,
9269,2,,2016-07-19 12:40:10.140,2,,10235,-1,2017-05-23 12:37:19.983,2016-07-19 12:40:10.140,5,,9267,
9270,2,,2016-07-19 13:36:45.690,5,,13047,,,2016-07-19 13:36:45.690,0,,9241,
9271,2,,2016-07-19 19:01:07.063,6,,12954,,,2016-07-19 19:01:07.063,0,,9251,
9274,2,,2016-07-20 16:22:44.283,2,,1177,,,2016-07-20 16:22:44.283,0,,9237,
9277,2,,2016-07-20 17:45:34.283,1,,9956,,,2016-07-20 17:45:34.283,0,,8969,
9279,2,,2016-07-20 19:27:19.707,2,,10342,,,2016-07-20 19:27:19.707,0,,9273,
9280,2,,2016-07-20 19:36:46.630,2,,10342,,,2016-07-20 19:36:46.630,1,,9267,
9281,2,,2016-07-20 20:01:00.797,4,,10342,10342,2016-07-22 15:01:44.193,2016-07-22 15:01:44.193,3,,9260,
9282,2,,2016-07-20 20:26:58.987,3,,8923,,,2016-07-20 20:26:58.987,0,,9275,
9284,2,,2016-07-21 02:30:22.847,1,,10407,,,2016-07-21 02:30:22.847,0,,7635,
9285,2,,2016-07-21 03:39:29.073,2,,13072,,,2016-07-21 03:39:29.073,0,,9276,
9286,2,,2016-07-21 04:46:48.787,2,,90,,,2016-07-21 04:46:48.787,0,,9276,
9296,2,,2016-07-22 16:36:48.210,2,,1652,,,2016-07-22 16:36:48.210,0,,9295,
9298,2,,2016-07-22 21:58:22.827,1,,2976,,,2016-07-22 21:58:22.827,0,,9297,
9299,2,,2016-07-22 22:08:58.720,4,,6788,,,2016-07-22 22:08:58.720,0,,9260,
9301,2,,2016-07-23 07:10:43.293,-1,,13097,13097,2016-07-23 07:26:22.697,2016-07-23 07:26:22.697,0,,4855,
9305,2,,2016-07-24 20:55:05.123,2,,1511,,,2016-07-24 20:55:05.123,4,,9304,
9306,2,,2016-07-25 16:11:35.397,2,,13119,1511,2016-07-25 18:02:41.810,2016-07-25 18:02:41.810,0,,9241,
9308,2,,2016-07-25 17:25:33.033,2,,1511,,,2016-07-25 17:25:33.033,1,,9307,
9312,2,,2016-07-26 08:55:32.927,3,,11218,,,2016-07-26 08:55:32.927,0,,9311,
9316,2,,2016-07-26 13:29:10.550,1,,190,,,2016-07-26 13:29:10.550,0,,9310,
9317,2,,2016-07-26 17:07:06.340,3,,90,,,2016-07-26 17:07:06.340,0,,9310,
9318,2,,2016-07-26 18:31:20.860,3,,11083,,,2016-07-26 18:31:20.860,0,,1796,
9320,2,,2016-07-27 18:52:31.487,1,,13135,,,2016-07-27 18:52:31.487,0,,9201,
9321,2,,2016-07-27 18:52:42.450,4,,1511,1511,2016-11-03 07:52:40.860,2016-11-03 07:52:40.860,0,,7377,
9322,2,,2016-07-27 18:59:51.883,1,,13135,,,2016-07-27 18:59:51.883,1,,9141,
9324,2,,2016-07-28 03:17:57.487,1,,117,,,2016-07-28 03:17:57.487,0,,9252,
9325,2,,2016-07-28 05:02:05.433,2,,13135,,,2016-07-28 05:02:05.433,0,,9230,
9326,2,,2016-07-28 05:05:03.433,1,,13135,,,2016-07-28 05:05:03.433,0,,9264,
9330,2,,2016-07-28 17:34:50.627,3,,1511,,,2016-07-28 17:34:50.627,0,,9329,
9331,2,,2016-07-28 18:31:42.780,2,,1511,1511,2016-07-28 18:47:00.707,2016-07-28 18:47:00.707,0,,9113,
9334,2,,2016-07-25 06:22:46.933,1,,,,,2016-07-25 06:34:52.737,0,,9333,Xeqtr
9336,2,,2016-07-29 18:16:30.400,3,,10342,,,2016-07-29 18:16:30.400,0,,9319,
9337,2,,2016-07-29 18:35:15.057,1,,10342,,,2016-07-29 18:35:15.057,0,,9333,
9338,2,,2016-07-29 18:41:38.083,2,,1511,,,2016-07-29 18:41:38.083,0,,5406,
9339,2,,2016-07-29 18:48:06.787,1,,10342,,,2016-07-29 18:48:06.787,0,,9300,
9340,2,,2016-07-29 18:55:54.387,2,,1511,,,2016-07-29 18:55:54.387,0,,6704,
9341,2,,2016-07-29 22:46:07.687,4,,930,,,2016-07-29 22:46:07.687,0,,5406,
9342,2,,2016-07-29 23:43:54.080,1,,13135,,,2016-07-29 23:43:54.080,0,,9328,
9344,2,,2016-07-30 07:12:12.510,3,,1511,,,2016-07-30 07:12:12.510,0,,9343,
9345,2,,2016-07-30 07:22:03.140,2,,1511,1511,2016-07-30 07:27:20.093,2016-07-30 07:27:20.093,0,,7220,
9346,2,,2016-07-30 07:26:21.260,1,,1511,-1,2017-04-13 12:57:29.950,2016-07-30 07:26:21.260,0,,7291,
9347,2,,2016-07-30 12:06:44.330,1,,5601,,,2016-07-30 12:06:44.330,1,,9335,
9350,2,,2016-07-30 23:19:59.200,1,,13178,1511,2016-07-31 06:53:44.317,2016-07-31 06:53:44.317,2,,9332,
9351,2,,2016-07-31 11:11:42.163,2,,13180,13180,2016-07-31 14:41:00.000,2016-07-31 14:41:00.000,0,,195,
9352,2,,2016-07-31 11:20:06.720,1,,13180,244,2016-07-31 13:05:33.003,2016-07-31 13:05:33.003,0,,9252,
9354,2,,2016-07-31 18:01:08.647,3,,13184,,,2016-07-31 18:01:08.647,0,,6326,
9356,2,,2016-08-01 02:19:55.947,3,,13188,,,2016-08-01 02:19:55.947,4,,9313,
9361,2,,2016-08-01 15:28:17.193,1,,13128,,,2016-08-01 15:28:17.193,0,,9314,
9367,2,,2016-08-02 21:58:07.440,2,,11118,,,2016-08-02 21:58:07.440,0,,9353,
9368,2,,2016-08-02 22:04:32.677,1,,11118,,,2016-08-02 22:04:32.677,0,,9359,
9369,2,,2016-08-02 22:22:25.980,1,,11118,,,2016-08-02 22:22:25.980,0,,9230,
9370,2,,2016-08-02 23:12:06.857,5,,90,90,2016-08-23 01:37:02.890,2016-08-23 01:37:02.890,0,,9153,
9375,2,,2016-08-03 22:51:00.673,1,,10407,,,2016-08-03 22:51:00.673,0,,497,
9377,2,,2016-08-04 16:43:59.120,4,,90,,,2016-08-04 16:43:59.120,0,,9374,
9383,2,,2016-08-05 13:56:24.663,2,,9213,,,2016-08-05 13:56:24.663,0,,9379,
9387,2,,2016-08-07 10:39:42.423,1,,13257,,,2016-08-07 10:39:42.423,1,,9327,
9389,2,,2016-08-07 10:59:33.553,1,,13257,,,2016-08-07 10:59:33.553,1,,9006,
9394,2,,2016-08-08 03:59:25.853,1,,13135,,,2016-08-08 03:59:25.853,2,,9381,
9395,2,,2016-08-08 04:06:15.290,1,,13135,,,2016-08-08 04:06:15.290,0,,9378,
9396,2,,2016-08-08 04:15:01.760,2,,13135,,,2016-08-08 04:15:01.760,0,,9364,
9399,2,,2016-08-08 14:32:53.397,2,,5601,,,2016-08-08 14:32:53.397,2,,9386,
9401,2,,2016-08-08 17:51:52.070,1,,13276,,,2016-08-08 17:51:52.070,0,,9300,
9402,2,,2016-08-08 17:58:36.120,2,,13276,,,2016-08-08 17:58:36.120,0,,9153,
9403,2,,2016-08-08 18:07:21.250,2,,13275,,,2016-08-08 18:07:21.250,0,,9376,
9404,2,,2016-08-08 18:38:28.863,3,,13276,90,2016-08-08 19:55:23.027,2016-08-08 19:55:23.027,0,,9040,
9406,2,,2016-08-09 04:13:06.407,5,,8896,,,2016-08-09 04:13:06.407,3,,9382,
9408,2,,2016-08-09 09:15:29.820,1,,975,975,2016-08-09 09:21:19.633,2016-08-09 09:21:19.633,1,,9382,
9409,2,,2016-08-09 09:45:32.523,1,,12890,90,2016-08-09 14:43:45.663,2016-08-09 14:43:45.663,0,,7784,
9411,2,,2016-08-09 11:43:29.217,2,,13282,-1,2017-04-13 12:33:47.137,2016-08-10 11:17:56.543,0,,9251,
9413,2,,2016-08-09 16:26:04.033,1,,13284,90,2016-08-09 20:50:19.467,2016-08-09 20:50:19.467,0,,6283,
9415,2,,2016-08-09 21:45:10.003,3,,6274,,,2016-08-09 21:45:10.003,0,,9400,
9417,2,,2016-08-10 07:35:58.733,7,,1834,,,2016-08-10 07:35:58.733,0,,9416,
9419,2,,2016-08-10 11:56:40.293,1,,12855,,,2016-08-10 11:56:40.293,0,,9418,
9420,2,,2016-08-10 15:17:08.633,3,,13295,,,2016-08-10 15:17:08.633,0,,9040,
9421,2,,2016-08-10 17:30:36.323,2,,2686,,,2016-08-10 17:30:36.323,0,,9418,
9424,2,,2016-08-11 07:26:27.240,1,,13135,,,2016-08-11 07:26:27.240,2,,9422,
9425,2,,2016-08-11 07:43:41.697,2,,312,,,2016-08-11 07:43:41.697,0,,9418,
9429,2,,2016-08-11 20:45:14.150,2,,90,,,2016-08-11 20:45:14.150,0,,9428,
