Id,AcceptedAnswerId,CreationDate,ViewCount,OwnerUserId,Title,Tags,OwnerDisplayName
10236,,2016-12-04 01:48:09,12,14343,Books by category published annually in Ireland,data-request;books;ireland,
10237,,2016-12-04 18:27:22,98,14628,"Health Care industry data for Hospitals/Urgent Cares, etc",data-request;usa;healthcare;analysis,
10238,,2016-12-04 19:45:51,39,14629,USPS drop box locations in NYC?,data-request;usa;geospatial;city,
10239,10248,2016-12-05 09:20:46,76,14635,OPenFDA API - querying on dosage_and_administration_table _exists_ not working,data.gov;api;openfda;json,
10241,,2016-12-05 11:17:59,41,14638,How to read Data.gov Data Update Frequency code,data.gov,
10244,,2016-12-05 15:42:09,45,14643,Retrieving Amazon product reviews?,data-request;api-request;social-media;products;companies,
10245,10246,2016-12-05 19:21:34,36,11083,Any sources for UV light exposure on land for various geographies?,data-request;geospatial;weather;climate,
10247,,2016-12-06 09:21:56,59,14650,Hong Kong geocoding data,geocoding,
10249,,2016-12-06 16:15:34,35,14654,Classifiable data where the features change over time,data-request;classification,
10250,10254,2016-12-06 16:55:17,57,14648,GML with geographic information,data-request;geospatial;maps,
10252,,2016-12-07 05:47:14,74,5549,Documentation for spatial USAID DDL data,geospatial;usaidopen;documentation,
10253,,2016-12-07 07:24:40,48,14664,English queries to GIS systems,data-request;geospatial;nlp;english,
10257,,2016-12-07 19:49:52,56,14117,Can anyone else unzip the DBLP data?,data-request,
10260,,2016-12-08 12:21:44,30,2837,Open data on cyber bullying?,data-request,
10261,,2016-12-08 16:35:11,67,14682,Forest inventory and lidar,data-request,
10264,,2016-12-09 01:34:38,42,9722,Permits of US metropolitan areas,data-request;usa,
10266,,2016-12-09 16:21:32,32,9722,Highlight regions of the US map,maps,
10267,,2016-12-09 16:58:46,36,14688,Setting up an offline Tile Server for Terrain Data,maps;openstreetmap,
10268,,2016-12-10 03:40:20,32,10568,"Can I use SpotifyCharts for getting music album, artists and song names for US using Spotify API for commercial use?",music,
10269,10702,2016-12-10 15:48:27,117,14695,Retrieve periodic table information from wikidata,wikidata;sparql,
10272,,2016-12-11 15:39:53,23,14703,London bus stops registry,data-request;transportation;uk;public-transport,
10273,,2016-12-11 15:46:15,34,2485,Database of Press Releases,business;corpora;journalism;news,
10275,,2016-12-11 19:02:21,171,14315,Shapefile of European Union regions and districts,data-request;geospatial;europe,
10278,,2016-12-12 14:23:37,51,1601,Data source for names demography analysis?,data-request;demographics;names,mazieres
10279,10283,2016-12-12 16:19:07,42,3286,get label (Name) instead QID field,wikidata;sparql,
10282,,2016-12-12 18:01:32,68,14712,How do US agencies connect their APIs to Data.gov's registration system?,usa;data.gov;api,
10285,,2016-12-13 03:40:44,300,14715,Shapefile of Malaysia Postal codes?,data-request;geospatial;postal-code,
10287,10299,2016-12-14 11:48:14,90,14728,US county-level data on population and urbanization rates 1950-2010,usa;us-census;county;population,
10288,,2016-12-14 13:04:47,67,14728,US county-to-county and/or state-to-state migration flows - historic data for the 20th century,usa;county;population,
10291,10300,2016-12-14 19:15:32,90,14725,Fleet (Transportration) Dataset,data-request;geospatial;transportation;traffic;real-time,
10292,,2016-12-14 20:07:31,21,14732,marines with breast cancer stationed at camp lejeune from 1952-1987,data.gov,
10293,,2016-12-14 20:11:26,9,14577,Dbscan time duration gauge,programming,
10296,,2016-12-15 03:03:40,149,14737,Where can I find a list of latin words?,data-request;language;dictionary,
10301,,2016-12-15 23:55:46,131,9126,Are there anonymized medical records publicly available for research?,healthcare;medical,
10303,,2016-12-16 14:43:30,13,10652,New Jersey Dairies,geospatial;agriculture,
10304,,2016-12-16 16:02:13,51,14757,English vocabulary by levels,data-request;english;dictionary,
10306,,2016-12-17 21:06:11,45,14765,GRE results by graduating institution,education,
10313,,2016-12-19 11:52:09,330,14240,Seasonal Sales Data for time Series Analysis,data-request;time-series;r,
10316,,2016-12-19 17:58:17,163,14775,Publicly available transaction data,data-request;data.gov;big-data,
10319,10345,2016-12-20 09:37:42,35,14782,MIMIC III - C-Reactive protein,mimic-iii,
10320,10325,2016-12-20 10:29:53,30,14781,Graph representation of NUTS-3 regions to determine adjacency,data-request;geospatial;metadata;europe;network-structure,
10321,,2016-12-20 13:34:51,43,14783,Database of arpabets sounds,data-request,
10322,,2016-12-20 14:48:36,47,8436,2016 Fort McMurray Wildfire Aerial Street Level Images with Exif GIS,geospatial;images;fire,
10323,,2016-12-20 19:33:38,33,10783,Is there any source available to read more about O-clustering ? (Orthogonal Partitioning Clustering),api;api-request;classification,
10324,,2016-12-22 03:51:26,49,14791,Where can I find earthquake resistant school design?,africa;usaidopen,
10327,,2016-12-24 00:05:54,49,14805,Data on the number of cats and dogs kept as pets in Asia and Africa,data-request;demographics;africa;asia,
10328,,2016-12-24 19:21:57,26,14811,Is there any place that hosts open flight status information with an API?,transportation,
10329,,2016-12-25 07:32:17,80,10964,Data of GDP values of cities in the world,data-request;city;gdp,
10330,,2016-12-25 17:31:09,49,14814,Experimental data,data-request,
10331,,2016-12-26 06:06:33,56,14817,Video dataset for abnormal event detection in bank ATM?,data-request,
10332,,2016-12-26 21:50:42,41,14820,Names and Addresses of Hospitals in North and South America and Europe,geospatial;healthcare;europe;north-america;south-america,
10334,10406,2016-12-27 00:54:41,145,3286,get item's properties know QID,wikidata;sparql,
10336,,2016-12-27 17:07:16,26,786,Dataset on bilateral trade in services between India and other nations,data-request;trade,
10337,,2016-12-27 19:38:03,56,14826,Using cURL with data.dol.gov,labor,
10339,,2016-12-27 11:13:06,74,14828,Looking for a data-set of server performance data,machine-learning;visualization,BoobBoo
10340,,2016-12-27 23:08:01,12,14829,Can LCAs Be Populated/Submitted Through A Third Party Application?,api;labor,
10341,,2016-12-28 07:58:15,58,14831,Collecting data on private rooftop characteristics?,legal;real-estate;privacy,
10342,,2016-12-28 09:19:14,81,14834,looking for a joke/humorous/cartoon data set,data-request,proton
10344,,2016-12-28 19:13:38,39,14835,Looking for an api to search for songs and artist?,api;music,
10346,10348,2016-12-28 20:39:04,312,13983,What specifications are out there for the precision required to store money?,standards,
10355,10357,2016-12-31 22:59:00,275,14852,Get Historic Temperature Data by GPS and Timestamp Using R,api;weather;historical;r;xml,
10360,10363,2017-01-02 12:44:21,155,9699,Large time-series data for learning,data-request;time-series,
10361,,2017-01-02 15:59:14,40,14857,"Census India, population by religion - village (ward) level",census;india;religion,
10370,10375,2017-01-03 23:31:21,98,13314,Open sourced LiDAR dataset?,data-request,
10372,,2017-01-04 07:55:53,72,14873,How to download all the ophthalmic devices data from device classification end point in openFDA,data.gov;openfda;api-request;medical,
10374,,2017-01-04 13:38:04,41,14875,Travel Trip Diaries,data-request;data.gov,
10378,,2017-01-05 03:34:41,83,13171,Data Set request: Blood donation data,data-request;medical,
10379,,2017-01-05 03:48:04,63,8302,Data for the number of departing tourists in each country?,data-request;travel,
10381,,2017-01-05 11:40:24,32,14884,Download an ancient Digital Elevation Model (DEM),data-request,
10388,,2017-01-06 20:00:16,29,4252,Dead Sea historical measurements 1930s to 1970s,data-request;historical,
10389,,2017-01-07 03:54:47,59,14893,Where can I get consistent global map data for topology and environmental properties?,data-request;geospatial;global,
10394,10399,2017-01-08 05:17:20,77,14904,Mapping PUMA Codes to TIGER/line shapefiles,data-request;data.gov;us-census;r,
10396,10402,2017-01-08 15:28:23,53,14905,Source of coordinated for very small world globe,data-request;maps,
10407,10684,2017-01-10 07:51:45,49,14914,Rural road/field dataset,data-request;images,
10413,,2017-01-11 16:30:38,41,14928,Match Excel Spread Sheet of Addresses to State Legislator,government;address;nonprofit;district;politics,
10414,,2017-01-11 17:10:51,34,14921,Sub-city-level data on criminal behavior – without relying on crime reports?,usa;crime;chicago,
10415,,2017-01-11 20:57:30,35,14933,School Closing Due to Snow or Bad Weather,usa;weather;education,
10416,,2017-01-12 00:26:13,11,14935,How to find the amount of Mylan revenue generated for doxycycline hyclate drug,finance;drugs,
10417,,2017-01-12 06:09:51,39,14862,Where can I find historical business address data for specific types of businesses?,geospatial;business;historical;address,
10418,10425,2017-01-12 11:02:21,51,14939,Shapefile for traditional culture areas of the Americas,geospatial;north-america;south-america,gameOfbones
10421,,2017-01-12 17:35:23,43,9777,Corpus of Iranian surnames,data-request;names,
10422,,2017-01-12 21:26:16,30,14943,Non-Paid Opportunities to Teach Coding to Children?,data.gov,
10426,,2017-01-14 15:52:20,120,14951,Open Satellite Map Tiles for offline use,maps,
10427,,2017-01-14 16:57:24,29,1806,Looking for ways to estimate average household sizes based on their incomes (US census data),us-census;census;income;population,
10428,,2017-01-14 17:36:00,56,14952,I need to motorway map of the UK as data in CSV format,data-request;maps;uk,
10429,10431,2017-01-15 00:30:46,46,10097,What is the percentage of internet users in the USA? Discrepancy between Google result and World bank data,usa;internet;worldbank,
10430,,2017-01-15 11:39:09,35,9883,"Cancer imaging, clinical and genomic data request",data-request;healthcare;medical,
10437,,2017-01-16 09:48:37,33,14927,Corpus of utterances and transcribed words for testing speech recognition algorithms,data-request;english,
10438,,2017-01-16 10:16:50,76,14967,Geodata of Great Wall of China,geospatial;china,
10439,10444,2017-01-16 12:00:10,44,12607,Is there a dataset of temperatures in India before 1947?,data-request;geospatial;weather;maps,
10440,,2017-01-16 14:41:45,19,13425,Data set of Air waybills,data-request,
10445,10503,2017-01-17 17:07:44,30,13425,Merging Pitchf/x tables Correctly,sports;sql,
10446,,2017-01-17 18:46:51,40,608,Cross-cutting U.S. Government data retention policies and rules?,legal,
10447,,2017-01-17 20:33:07,99,14974,Trying to link ZIP code to core-based statistical area,data-request;usa;us-census;postal-code;csv,
10449,,2017-01-18 01:20:19,69,10652,Clark County Nevada Parcel GIS data,geospatial;shapefiles,
10451,,2017-01-18 05:52:12,26,14976,Angeles National Forest Trail data,geospatial,
10452,,2017-01-18 19:58:58,63,14983,Reference year for College Scorecard loan repayment rate,usa;collegescorecard,
10454,10572,2017-01-19 02:33:52,194,6743,How can I register a new API key for api.data.gov programatically?,data-request;data.gov;api,
10455,,2017-01-19 07:01:27,15,9420,MIMIC-II query builder unavailable for running query on waveform table,mimic-iii,
10456,10459,2017-01-19 09:00:58,98,11382,Boundary coordinates of the states/cities/provinces of germany,data-request;maps;germany,
10457,,2017-01-19 11:20:26,24,9496,Bathymetric data of European lakes,geospatial;europe,
10465,10468,2017-01-20 13:34:21,113,11368,Future updates to college scorecard?,usa;collegescorecard,
10470,,2017-01-20 15:39:23,22,3793,Remotely sensed estimate of mangrove area for all of the Galapagos Islands,data-request;geospatial,
10471,,2017-01-20 16:40:02,14,12655,Where can I get updated list of mcc and mnc (official) of whole world?,telecom,
10473,,2017-01-20 23:04:29,20,15009,Looking for a Canadian vegetation layer?,data-request,
10474,,2017-01-21 01:21:15,70,9742,Ski resort snow conditions / forecast API,api-request,
10477,,2017-01-21 19:23:56,21,15012,Rental / Loan Agreement Document Database,database,
10478,,2017-01-22 08:08:25,13,9420,Selecting subjects with specific waveform types,mimic-iii,
10479,,2017-01-22 22:22:22,12,5845,Datasets with confidence ratings and ground truths,data-request,
10480,,2017-01-22 23:46:54,26,15020,Stream/River depth GIS shapefile for contiguous United State,data-request;usa;geospatial;maps,
10481,,2017-01-23 05:36:59,165,15021,Is there any api that can be used to classify/find a company's industry?,api;classification,
10484,,2017-01-23 14:54:57,50,15023,I am looking for a list of the biggest european hospitals in Europe by number of beds,europe,
10486,,2017-01-23 15:34:23,37,15024,Sci-Hub Download Requests Data,data-request,
10488,,2017-01-23 17:41:01,118,14313,Is there any api that can be used to find a company's NACE code (industry code)?,data-request;api-request;companies,
10489,,2017-01-23 20:12:07,33,15029,Looking for geographic information on Veterans with PTSD,data.gov;healthcare,
10492,,2017-01-23 23:10:49,22,12918,"Company bankruptcy filings: updated daily, optionally historical",finance,
10494,,2017-01-24 04:58:41,43,15031,Meme Caption Database,images;database,
10496,,2017-01-24 10:24:33,47,15034,UK postcode sector coordinates,postal-code,
10499,,2017-01-24 11:38:44,18,13194,Data on shop/restaurant discounts (preferably UK),data-request;uk;shopping;restaurant,
10501,,2017-01-24 17:31:24,81,15037,Is there any open data-set for sentence segmentation?,nlp;text,
10502,10504,2017-01-24 19:46:41,54,15042,GIS data for Keystone XL Pipeline?,geospatial;energy,
10505,,2017-01-24 22:36:50,36,15049,Creating NER Tagging Benchmark Corpus,machine-learning;nlp,HIGGINS
10506,10553,2017-01-25 09:57:32,65,15050,Textual and corresponding image datasets,data-request,
10507,10509,2017-01-25 14:20:09,120,11218,Internal company data: policy and documentation,business;companies;industry,
10510,10527,2017-01-25 16:17:20,60,7056,Where can I find dataset for University acceptance rate for college athletes?,data-request;education,
10511,,2017-01-25 21:19:24,63,15055,Info based on page title?,wikidata;wikipedia,
10513,,2017-01-26 07:18:00,279,13983,How to work around or resolve a Census.gov IP-Blacklist?,us-census,
10514,10515,2017-01-26 18:31:19,44,15068,Is public information obtained through FOIA an example of Open Data?,education;open-definition;publishing,
10518,,2017-01-27 02:56:07,15,15072,Temporal Network data and Animal hierarchy time stamped network data set,data-request;network-structure,
10522,,2017-01-27 13:58:59,33,15080,Swiss Canton Level Data Request on unemployment and social spending,data-request;geospatial,
10525,,2017-01-27 22:08:14,34,3115,Is there a standardized mapping from Olson timezones to 3-letter codes?,geospatial,
10529,,2017-01-28 11:47:19,19,190,Easily browsable atlas of current climate normals for Europe,climate,
10531,,2017-01-28 16:13:32,42,1652,Drug coverage by health insurance,data-request;usa;healthcare;finance,
10533,,2017-01-29 08:42:02,20,8610,Where can I download IGARSS 2012 data fusion contest data?,data-request;usa;geospatial,
10534,,2017-01-29 08:56:50,12,1313,"There are some ""Right of Knowledge Acquisition"" in the Right to education?",open-definition,
10535,,2017-01-29 09:37:16,52,14518,Corpus for intention mining,machine-learning;nlp,
10538,,2017-01-30 08:02:57,55,14728,US-County level - median income 1930 to 1990,usa;historical;income;county,
10539,,2017-01-30 15:55:58,21,1930,"Contents of Song Books, Real Books, Sheet Music Collections",music,
10543,,2017-01-31 08:01:30,19,15112,Retail analytics dataset for use in a paid course,uses-of-open-data,
10546,,2017-01-31 13:30:45,21,966,"Diesel exhaust data, road vs. test lab",environment;cars,
10547,,2017-01-31 14:14:02,18,15112,Open data with AB test results,data-request,
10549,,2017-01-31 16:35:18,24,15118,reference to share on best practices,best-practice;unstructured-data,
10550,10551,2017-01-31 17:16:31,76,9883,IMDB dataset on Kaggle and copyright explanation,uses-of-open-data,
10554,10557,2017-02-01 12:34:58,53,15122,Epinions extended dataset search,data-request;social-media,
10555,,2017-02-01 12:57:36,55,15123,Data on trade - annual imports and exports country to country,trade;worldbank;oecd,
10559,,2017-02-01 22:11:18,38,15128,Relationship Diagram software,network-structure,
10560,10796,2017-02-01 23:40:07,95,8749,Are there any public agencies which are currently streaming real-time video data?,releasing-data;internet;computing;big-data;security,
10562,,2017-02-02 01:30:04,11,10652,looking for all massachusetts childcares dataset,geospatial,
10563,,2017-02-02 04:17:09,54,14822,"US freight railroad networks, stations, yards and junctions",data-request;transportation;network-structure,
10564,,2017-02-02 05:10:16,44,15130,Largest employers in each US Congressional district,data-request;usa;business;politics,
10565,,2017-02-02 06:30:02,23,15131,"How to get ""historical"" shapefile (road, waterways, railways, etc.) of India?",data-request;india;openstreetmap;shapefiles,
10566,,2017-02-02 09:19:46,45,15132,"Data Sets of SCOPUS, Web Of Science and/or Google Scholar",analysis,
10567,,2017-02-02 14:35:14,31,15105,Does a tagged data set of online news articles and associated comments exist?,data-request;nlp;ai,
10568,,2017-02-02 14:53:40,25,15135,Dataset of automobile factories,data-request;industry;cars,
10570,,2017-02-02 17:55:08,44,1652,Over-the-counter prices of pharmaceutical drugs in the United States,data-request;usa;healthcare;finance,
10573,,2017-02-02 19:29:10,120,15138,"The ""right to mine"" and scraping the web in EU",licensing;europe;web-crawling,
10575,,2017-02-03 21:16:17,61,15148,Company descriptions API?,data-request;companies,
10576,,2017-02-03 21:47:17,37,15149,What percent of U.S. companies outsource their accounting function?,data.gov,
10578,,2017-02-04 07:22:28,42,15153,MIMIC III medications,mimic-iii,
10579,,2017-02-04 17:11:06,33,15157,Real data for Markov Chains,machine-learning,
10582,,2017-02-05 12:41:22,13,15166,UK region wise families with young children,data-request;uk,
10584,,2017-02-05 17:07:23,531,15169,What are the available datasets for fake news detection,data-request,
10586,,2017-02-06 07:27:39,54,15173,Is there any text data set with both paragraph and document-level labels available?,data-request;text,
10589,,2017-02-06 13:40:35,21,15177,Is there a large and varied syslog corpus available for download,data-request,
10590,,2017-02-06 16:05:58,24,14253,wikipedia user data for a recommendation engine,machine-learning;wikipedia,
10591,,2017-02-06 16:43:38,27,615,Can anyone use this Journalism tool on UK Public Bodies?,releasing-data;uk;journalism,
10595,10681,2017-02-07 02:58:16,83,15181,historical data for bus arrival time at bus stop,data-request;usa;transportation;public-transport,
10596,,2017-02-07 04:36:26,95,15183,"Dataset for human body temperature, heart rate and illness",data-request;healthcare,
10597,10603,2017-02-07 17:27:40,31,6386,US county-level temporal economic data,data-request;usa;economics,
10598,,2017-02-07 17:56:14,27,9742,Units of measurement conversion database,data-request,
10599,,2017-02-07 18:35:12,95,6386,Measures of racism in US,data-request;usa,
10601,,2017-02-07 21:06:54,8,33,IPEDS variable for automatic admissions,ipeds,
10602,,2017-02-07 21:12:51,15,14728,Blockgroup-level data on industries and occupations in California,usa;geospatial;industry,
10606,,2017-02-07 21:23:17,49,15192,Mapped culverts information,usa,lamushidi
10608,,2017-02-07 22:38:09,73,15191,Dataset for IAB taxonomy text classification?,classification,Jim K.
10611,,2017-02-08 07:54:47,19,15198,Crime statistics of india and usa,usa;crime;india,
10612,,2017-02-08 11:12:34,44,15200,Free radar (SAR) satellite data and Optical satellite Imagery of same scene,data-request;images,
10618,10621,2017-02-09 00:08:13,56,11459,US Hospitals by Number of Beds,healthcare,
10620,10648,2017-02-09 10:52:59,68,14728,Largest U.S. cities per state in 1950,data-request;usa;city;historical;population,
10626,,2017-02-10 12:19:44,89,5487,Is there a dataset for OCR of handwritten texts available?,data-request;unstructured-data,
10630,,2017-02-10 19:19:19,73,13249,How to register in each state (U.S.),government;elections,
10631,10646,2017-02-10 19:41:54,54,15219,Free world flags 4:3 dimensions,data-request;images,
10632,10637,2017-02-10 22:27:11,42,6900,geonames.org data dump seems incomplete compared to its API?,api;geocoding,
10633,10636,2017-02-11 04:35:24,55,1652,How much did MIMIC have to pay hospitals to get access to their data?,mimic-iii,
10634,,2017-02-11 15:54:34,60,15226,List of U.S. trucking companies with additional info,usa;data.gov;transportation;companies,
10638,10640,2017-02-11 23:42:51,116,3286,Wikidata get property of property,wikidata;sparql;ontology,
10645,,2017-02-13 07:14:38,53,15237,How to access USAID funded project data,data-request;usaidopen,
10649,10651,2017-02-13 19:26:31,143,15244,Average Monthly temperatures for cities around the world,api;weather;python,
10652,,2017-02-14 14:06:26,67,15253,"Dataset with personal information (eg. gender, age) and movie preferences",data-request;music;film,
10655,,2017-02-14 18:55:29,31,15257,Request for seismic data annotated with Earthquake/NoEarthquake labels,data-request,
10657,,2017-02-14 19:26:52,29,15258,Getting cold calls data set,data-request;nlp;uses-of-open-data,
10661,,2017-02-15 11:07:11,56,14728,Data on US-production in each industry as defined per NAICS,data-request;usa;economics;industry,
10668,,2017-02-16 23:45:28,170,15282,Where are some examples of interesting analyses of the College Scorecard data?,collegescorecard,
10669,,2017-02-17 01:56:01,39,15283,Bacterial infectious diseases dataset,data-request;releasing-data;metadata,
10672,,2017-02-16 19:40:45,16,15283,Looking for Bacterial/Infectious Diseases Dataset,untagged,Zach Eisner
10674,,2017-02-17 23:41:03,57,15294,"Data License Model for ""Use, don't share""?",licensing,
10675,,2017-02-18 00:21:38,38,6199,computer data set of mozart piano sonatas,music,
10678,,2017-02-19 12:14:25,67,15261,US Radiation measurements,data-request;usa;data.gov;government;environment,
10680,,2017-02-20 04:07:49,31,15283,Cancer images dataset,data-request;medical;images,
10682,,2017-02-21 06:36:06,48,15325,clinical report dataset,data-request;healthcare;nlp;medical;text,
10683,,2017-02-21 09:35:30,62,15326,Data about default rates of H1B visa holders on their past student loans?,data-request;usa;data.gov;finance,
10685,10686,2017-02-21 16:41:36,41,13337,Historical Black Sea oceanographic data,data-request;noaa;climate;oceanographic;meteorology,
10688,,2017-02-21 22:40:02,36,10892,Level of education required for employment over time,education;demographics,
10689,,2017-02-22 00:43:11,23,15332,Is there an emotion speech detection - accurate classifier or large dataBase available publicly?,machine-learning;audio,
10693,,2017-02-22 21:04:30,32,15344,Classification system for healthcare facilities based on most common procedures,data-request;medical;classification,
10696,,2017-02-23 04:28:29,34,15350,Device events has duplicating patient records,openfda,
10698,,2017-02-23 12:31:52,19,15114,Higher Education Graduations by U.S. County,usa;education,
10701,,2017-02-23 15:38:00,38,15355,Humidity data in the US,data-request;usa;geospatial;weather,
10703,,2017-02-23 23:50:58,66,15282,Data missing from CollegeScorecard but in Delta Cost Project database,collegescorecard,
10704,,2017-02-24 15:48:33,61,15361,Mobile games demographic data,data-request;usa;demographics;games,
10705,,2017-02-24 17:40:54,14,15261,Transportation statistics for Grand Central Terminal,data-request;transportation,
10706,,2017-02-24 19:15:41,7,15368,Where can I find highest resolution soil data from public domain in India?,data-request;soils,
10707,10727,2017-02-24 19:16:56,31,12803,ED Vitals and CHARTEVENTS prior to ICU admission,mimic-iii,
10710,,2017-02-24 23:14:55,79,15371,CollegeScoreCard - Earnings from 2012 for 2014 query,collegescorecard,
10711,,2017-02-25 11:34:45,35,15375,Acquiring Global Data on Rainfall?,data-request,
10713,,2017-02-25 14:35:16,46,12780,Infectious disease outbreakes in Russia by region,data-request;medical;russia,
10714,10716,2017-02-25 14:26:22,60,15381,Open Land Cover Data for Australia,geospatial;australia;land-cover,pnz
10715,,2017-02-25 19:35:37,23,10481,Average height of Shetland Island residents,data-request;medical;europe;demographics,
10719,,2017-02-27 00:35:09,17,15387,Is it possible to perform an efast 5500 filing search?,labor,
10720,10728,2017-02-27 10:56:57,75,15390,API or datasets for age & gender distributions of the world,data-request;api;demographics,
10722,10723,2017-02-27 16:49:00,111,1652,Did terabytes of data get removed from open.whitehouse.gov in January or February 2017?,usa;politics,
10724,10759,2017-02-27 18:46:05,45,15261,Wikipedia Article Category,data-request;wikipedia,
10725,,2017-02-27 18:52:59,26,15399,Meaning of specific Code status/DNR levels,mimic-iii,
10726,,2017-02-26 16:20:32,19,,Data about past floods (in the UK),data-request;geohazard,Bruno K. Mlodozeniec
10730,,2017-02-28 00:38:01,67,8772,SPARQL federation and attribution licenses?,uses-of-open-data;licensing;sparql;creative-commons,
10732,,2017-02-28 09:16:58,15,14728,Historic state-to-state migration in the US,usa;historical,
10738,,2017-02-28 17:50:18,28,5986,Dataset for teaching trustworthy vs. untrustworthy news sources,education;media,
10739,,2017-02-28 21:00:23,36,15413,Is there any data on actual average USPS delivery times,usa;government;transportation,
10740,10754,2017-02-28 21:43:01,133,15414,Where can I find data on MARTA?,data-request;usa;transportation;public-transport,
10745,,2017-03-01 08:08:52,36,15390,API or datasets for websites demographics (age & gender distributions),data-request;api;demographics;global,
10748,,2017-03-01 09:37:03,107,,Municipality 2017 shapefile Europe,data-request;geospatial;europe;shapefiles,Astronautabdi
10755,,2017-03-01 16:35:04,73,15082,Looking for historical data on NBA player-specific salaries and other contract information,data-request;releasing-data;sports;historical,
10756,,2017-03-01 17:57:07,51,15425,Versions of CKAN datasets and its resources,ckan,
10757,,2017-03-02 03:30:52,24,15428,Is there hyperspectral drone imagery available for free for research,images,
10760,,2017-03-02 11:20:11,30,15432,Images with symmetry parameters,images;programming,
10761,,2017-03-02 11:44:06,41,10653,Get metadata from all datasets on Socrata,metadata;socrata,
10762,,2017-03-02 14:22:08,35,14728,US state-level: Mean and median per capita income for 1950 to today,data-request;usa;economics;income,
10767,,2017-03-03 14:32:44,75,15449,API for localized nutrition and food data,data-request;api;food;translation,
10768,,2017-03-03 16:30:37,17,15451,need a client request dataset,data-request;database,
10771,,2017-03-04 02:34:24,22,15456,Chronological Series of PCI,data-request;data.gov,
10774,,2017-03-05 01:28:21,51,15465,Where can I download cities' polygons in Wales and England,geospatial;openstreetmap;kml;shapefiles,
10775,,2017-03-05 04:02:10,104,10671,Smart Grid Smart City -- Customer trial data,data-request;energy,
10776,,2017-03-05 08:41:04,26,3231,Where Can I find Data on African Startups?,data-request;africa,
10777,,2017-03-05 00:04:17,12,15465,"Downloading city polygons in Wales, England?",uk,Jacob C.
10779,,2017-03-05 12:14:01,36,15469,What are some time-series datasets for clustering (and classification)?,machine-learning;time-series;classification,
10781,,2017-03-05 22:52:27,68,15475,"Dataset of World Cities, Counties, Localities, Provinces, and States?",city;json;global,
10782,,2017-03-05 23:35:56,60,15442,Data with Revision/Version (Versioning) History?,data.gov;weather;finance;uses-of-open-data;us-census,
10783,,2017-03-06 00:31:37,28,15478,Dataset of faces without background,data-request;images;faces,
10785,11024,2017-03-06 10:29:50,110,15482,Dataset of Sentences Classified by Type?,data-request;nlp;language;russia,
10789,10795,2017-03-06 18:48:24,129,15487,Searching by disease through openFDA API,openfda;json,
10790,,2017-03-06 18:53:33,31,2686,Colorado Ski Areas GIS dataset,data-request;usa;geospatial;ski,
10793,,2017-03-07 05:59:32,58,14744,How can I get salary data on the gamer population in the US and/or Europe?,data-request;uses-of-open-data;europe;population;games,
10798,10800,2017-03-08 13:44:45,36,15506,Where to find river flow time series for rivers in Europe?,data-request;europe;time-series,
10801,,2017-03-08 16:40:54,27,15511,Raw data for Central Limit Theorem,data-request,
10803,,2017-03-08 19:32:27,74,15513,Places to find credit risk data-sets,data-request;finance,
10805,,2017-03-09 00:14:53,206,5882,Are there IMDb datasets with IMDb ID numbers and actor birthdates?,data-request;data-format;film,
10806,,2017-03-09 05:07:07,38,15519,Global tide data - is it out there?,geospatial;global;oceanographic,
10809,,2017-03-09 21:26:25,46,15529,Open API for E numbers information,food,
10812,10857,2017-03-10 14:52:01,95,15487,Determining a drug's approval status from ClinicalTrials.Gov/chEMBL,api;openfda,
10813,,2017-03-10 16:14:28,33,15544,Getting ImageNet 21k dataset,machine-learning,
10814,,2017-03-10 16:31:07,21,15545,Ozone in Fruit and Vegetable Cleaning and Storage,research,
10816,,2017-03-11 10:48:37,22,15551,Looking for shapefiles of map of assembly constituencies of India?,india;shapefiles,
10817,,2017-03-11 17:22:26,16,15414,Where Can I Find Library Utilization Data?,data-request;usa;government,
10820,,2017-03-12 01:48:56,56,147,Dataset of planets and moons in the solar system,data-request;astronomy,
10825,10830,2017-03-12 16:36:20,48,15414,Does openMRS have open data?,medical,
10826,,2017-03-12 17:09:28,121,15562,Where can I find GIS sub-division boundary data of Saudi Arabia and Turkmenistan?,data-request;geospatial;asia,
10829,,2017-03-12 19:51:41,39,14905,Is there a set of data points available to draw an outline of the coast of the British Isles?,data-request;maps;uk;csv,
10831,,2017-03-12 23:35:04,83,15564,A data set for click through rate,data-request,
10833,,2017-03-13 13:31:21,39,9127,European or Danish data set that specifies roof types,data-request;maps,
10834,,2017-03-13 17:14:32,27,14528,Data on Surname Origins and the United States,data-request;usa;names,
10836,10838,2017-03-13 20:22:54,66,15572,How to download in excel/csv all the FDA drug enforcements available?,data-request;drugs,
10840,,2017-03-14 19:24:58,30,10235,Religious Institution Survey Information,data-request;geospatial;religion,
10842,,2017-03-15 01:23:51,79,15579,College scorecard only has 40 states?,collegescorecard;r,
10843,,2017-03-14 17:34:03,11,15581,"Database or feed of software vulnerabilities, aggregated and with correlations",security,Philippe Ombredanne
10845,,2017-03-13 20:42:47,19,,Interaction based recommendation system dataset,data-request;machine-learning,grapefruit
10846,,2017-03-15 13:39:05,64,15050,Shape dataset for classification,data-request,
10847,,2017-03-15 13:53:43,17,5766,Vector data for Volcanic Ash Advisory Centre (VAAC) regions?,data-request;global;public-transport;geohazard,
