Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
7785,2,,1463286957,2,,6788,,,2016-05-15 14:35:57,0,,7765,
7792,2,,1463298788,4,,2976,2976,2016-05-15 17:59:32,2016-05-15 17:59:32,1,,7784,
7795,2,,1463393982,3,,33,,,2016-05-16 20:19:42,0,,6379,
7797,2,,1463401334,0,,263,,,2016-05-16 22:22:14,0,,7780,
7798,2,,1463407852,3,,4256,4256,2016-05-17 13:12:33,2016-05-17 13:12:33,0,,7793,
7799,2,,1463412270,4,,8975,,,2016-05-17 01:24:30,0,,7793,
7803,2,,1463441485,3,,10232,,,2016-05-17 09:31:25,0,,7802,
7804,2,,1463445558,3,,10232,,,2016-05-17 10:39:18,3,,7801,
7805,2,,1463447408,3,,1511,,,2016-05-17 11:10:08,0,,7801,
7806,2,,1463448135,1,,1511,,,2016-05-17 11:22:15,0,,7802,
7809,2,,1463454236,1,,4256,,,2016-05-17 13:03:56,1,,7730,
7810,2,,1463458922,7,,975,975,2016-05-23 09:34:10,2016-05-23 09:34:10,1,,7793,
7812,2,,1463472711,1,,2686,,,2016-05-17 18:11:51,0,,7780,
7813,2,,1463476575,1,,10235,10235,2016-05-17 19:23:10,2016-05-17 19:23:10,1,,7582,
7816,2,,1463538395,1,,3679,,,2016-05-18 12:26:35,0,,6379,
7817,2,,1463538503,2,,3679,3679,2016-08-01 12:48:39,2016-08-01 12:48:39,1,,7794,
7820,2,,1463562381,2,,1511,,,2016-05-18 19:06:21,1,,7815,
7823,2,,1463629232,4,,930,,,2016-05-19 13:40:32,0,,5403,
7824,2,,1463630138,2,,930,,,2016-05-19 13:55:38,0,,7445,
7828,2,,1463704655,3,,930,,,2016-05-20 10:37:35,0,,7403,
7829,2,,1463707043,1,,4256,,,2016-05-20 11:17:23,0,,7827,
7832,2,,1463744199,4,,18,18,2016-05-23 21:49:26,2016-05-23 21:49:26,0,,6129,
7836,2,,1463805222,2,,4256,,,2016-05-21 14:33:42,2,,7833,
7838,2,,1463820923,3,,11218,,,2016-05-21 18:55:23,0,,7837,
7839,2,,1463824505,1,,1052,,,2016-05-21 19:55:05,0,,266,
7843,2,,1463882049,2,,4256,,,2016-05-22 11:54:09,1,,7841,
7844,2,,1463888144,3,,11433,,,2016-05-22 13:35:44,0,,4510,
7846,2,,1463950239,5,,11434,,,2016-05-23 06:50:39,0,,1737,
7849,2,,1463969862,1,,11436,,,2016-05-23 12:17:42,0,,1440,
7852,2,,1463980632,1,,90,90,2016-05-23 23:11:41,2016-05-23 23:11:41,10,,7830,
7854,2,,1464006560,4,,18,,,2016-05-23 22:29:20,1,,7834,
7859,2,,1464057482,1,,11218,11218,2016-05-24 12:43:44,2016-05-24 12:43:44,0,,46,
7860,2,,1464069982,2,,11218,,,2016-05-24 16:06:22,0,,46,
7863,2,,1464139061,3,,11456,,,2016-05-25 11:17:41,0,,7847,
7865,2,,1464154171,2,,3905,3905,2016-05-25 15:51:52,2016-05-25 15:51:52,0,,6129,
7866,2,,1464157337,3,,3905,3905,2016-05-25 16:28:39,2016-05-25 16:28:39,0,,7410,
7867,2,,1464158069,2,,3564,,,2016-05-25 16:34:29,1,,7858,
7870,2,,1464166341,1,,11466,,,2016-05-25 18:52:21,4,,748,
7871,2,,1464174262,2,,1511,,,2016-05-25 21:04:22,1,,7869,
7872,2,,1464175066,4,,1511,,,2016-05-25 21:17:46,2,,7856,
7876,2,,1464237388,1,,7037,,,2016-05-26 14:36:28,0,,7875,
7877,2,,1464237971,3,,7037,,,2016-05-26 14:46:11,0,,7864,
7881,2,,1464304421,4,,9213,,,2016-05-27 09:13:41,2,,7880,
7882,2,,1464308304,3,,11218,,,2016-05-27 10:18:24,0,,7864,
7884,2,,1464322840,10,,4256,90,2016-05-27 18:19:28,2016-05-27 18:19:28,2,,7883,
7885,2,,1464327656,1,,10342,,,2016-05-27 15:40:56,0,,7880,
7886,2,,1464330342,2,,10342,,,2016-05-27 16:25:42,0,,7847,
7887,2,,1464336346,4,,24,4256,2016-05-27 21:46:24,2016-05-27 21:46:24,0,,7793,
7888,2,,1464366528,1,,5695,,,2016-05-28 02:28:48,1,,7410,
7891,2,,1464405219,4,,33,33,2016-05-28 13:22:53,2016-05-28 13:22:53,0,,7840,
7893,2,,1464426657,4,,1511,,,2016-05-28 19:10:57,0,,7892,
7894,2,,1464511916,4,,1511,1511,2017-02-28 14:50:20,2017-02-28 14:50:20,0,,7889,
7895,2,,1464512853,3,,1511,,,2016-05-29 19:07:33,1,,7855,
7897,2,,1464542116,4,,1652,,,2016-05-30 03:15:16,0,,7883,
7901,2,,1464599774,5,,1511,,,2016-05-30 19:16:14,1,,6495,
7905,2,,1464609292,2,,11197,11197,2016-05-31 21:09:22,2016-05-31 21:09:22,1,,7900,
7911,2,,1464676228,3,,10235,,,2016-05-31 16:30:28,0,,7850,
7913,2,,1464678812,2,,8555,,,2016-05-31 17:13:32,0,,7878,
7915,2,,1464684262,3,,11499,,,2016-05-31 18:44:22,0,,7904,
7916,2,,1464693267,7,,10342,,,2016-05-31 21:14:27,2,,6884,
7917,2,,1464695163,2,,10342,,,2016-05-31 21:46:03,0,,7906,
7920,2,,1464756427,6,,11218,11218,2016-06-21 10:15:34,2016-06-21 10:15:34,0,,7919,
7921,2,,1464759326,2,,10235,,,2016-06-01 15:35:26,0,,7918,
7922,2,,1464761191,2,,6274,,,2016-06-01 16:06:31,0,,7278,
7923,2,,1464768038,2,,11518,,,2016-06-01 18:00:38,0,,7914,
7925,2,,1464777064,1,,90,,,2016-06-01 20:31:04,2,,7924,
7926,2,,1464777794,5,,146,146,2016-07-20 15:33:28,2016-07-20 15:33:28,2,,195,
7929,2,,1464799355,2,,90,,,2016-06-02 02:42:35,0,,7928,
7930,2,,1464820459,2,,11218,11218,2016-06-02 09:04:32,2016-06-02 09:04:32,1,,7928,
7935,2,,1464882273,4,,6788,,,2016-06-03 01:44:33,0,,7933,
7936,2,,1464897352,1,,334,,,2016-06-03 05:55:52,1,,7932,
7937,2,,1464901898,4,,11556,,,2016-06-03 07:11:38,0,,823,
7940,2,,1464946529,2,,11571,,,2016-06-03 19:35:29,1,,7683,
8944,2,,1465078362,3,,1511,,,2016-06-05 08:12:42,1,,8943,
8946,2,,1465119228,4,,5418,-1,2017-04-13 12:57:30,2016-06-05 19:33:48,0,,7943,
8947,2,,1465150475,3,,90,90,2016-06-12 19:22:05,2016-06-12 19:22:05,0,,8945,
8948,2,,1465151206,1,,11286,,,2016-06-06 04:26:46,1,,3213,
8950,2,,1465180666,3,,11218,,,2016-06-06 12:37:46,0,,7942,
8952,2,,1465196872,2,,10342,,,2016-06-06 17:07:52,0,,7944,
8954,2,,1465220447,2,,2976,,,2016-06-06 23:40:47,0,,8943,
8956,2,,1465253050,3,,12603,,,2016-06-07 08:44:10,0,,6346,
8958,2,,1465295096,3,,11218,,,2016-06-07 20:24:56,0,,8957,
8962,2,,1465343980,3,,2590,-1,2017-04-13 12:57:30,2016-06-08 14:30:42,0,,7807,
8963,2,,1465344140,2,,2590,,,2016-06-08 10:02:20,0,,8961,
8965,2,,1465352712,3,,11218,,,2016-06-08 12:25:12,0,,8964,
8970,2,,1465431450,1,,1052,,,2016-06-09 10:17:30,0,,823,
8972,2,,1465438790,3,,3679,,,2016-06-09 12:19:50,0,,8967,
8976,2,,1465457578,4,,930,-1,2017-04-13 12:57:30,2016-06-09 17:32:58,0,,7938,
8979,2,,1465465450,3,,18,,,2016-06-09 19:44:10,0,,7384,
8980,2,,1465470041,4,,11532,,,2016-06-09 21:00:41,2,,8971,
8982,2,,1465484548,2,,11105,,,2016-06-10 01:02:28,0,,8968,
8985,2,,1465559896,8,,315,,,2016-06-10 21:58:16,0,,8975,
8987,2,,1465635934,3,,10295,,,2016-06-11 19:05:34,0,,8978,
8990,2,,1465675310,3,,11532,-1,2017-03-10 09:42:49,2016-06-12 06:07:37,0,,8986,
8993,2,,1465765757,2,,12662,,,2016-06-13 07:09:17,0,,4360,
8994,2,,1465766440,1,,5763,,,2016-06-13 07:20:40,0,,8991,
8996,2,,1465797310,2,,1512,,,2016-06-13 15:55:10,0,,8988,
9000,2,,1465869204,1,,10235,,,2016-06-14 11:53:24,2,,8999,
9001,2,,1465873866,1,,11158,,,2016-06-14 13:11:06,0,,6962,
9002,2,,1465874273,2,,11158,,,2016-06-14 13:17:53,0,,4981,
9005,2,,1465907488,5,,2976,,,2016-06-14 22:31:28,0,,8995,
9008,2,,1465958394,2,,3679,,,2016-06-15 12:39:54,0,,9004,
9009,2,,1465964712,1,,7037,,,2016-06-15 14:25:12,0,,6942,
9010,2,,1465976453,3,,12697,,,2016-06-15 17:40:53,3,,8973,
9012,2,,1465985246,3,,8938,8938,2016-06-16 22:24:41,2016-06-16 22:24:41,0,,9003,
9013,2,,1465985799,-1,,11112,,,2016-06-15 20:16:39,0,,7390,
9014,2,,1465988056,1,,11112,,,2016-06-15 20:54:16,0,,978,
9015,2,,1465988219,1,,11112,,,2016-06-15 20:56:59,0,,5570,
9016,2,,1465988343,1,,11112,,,2016-06-15 20:59:03,0,,6833,
9025,2,,1466112005,3,,11218,,,2016-06-17 07:20:05,0,,9020,
9029,2,,1466191851,3,,11532,,,2016-06-18 05:30:51,3,,9024,
9031,2,,1466222812,3,,11118,,,2016-06-18 14:06:52,0,,9023,
9032,2,,1466227895,1,,3840,3840,2016-06-18 16:21:57,2016-06-18 16:21:57,0,,4242,
9033,2,,1466230043,2,,11556,,,2016-06-18 16:07:23,0,,823,
9035,2,,1466282811,3,,334,,,2016-06-19 06:46:51,1,,9034,
9037,2,,1466305741,2,,1511,,,2016-06-19 13:09:01,1,,9019,
9038,2,,1466313871,3,,2976,,,2016-06-19 15:24:31,2,,9036,
9042,2,,1466362793,1,,1652,,,2016-06-20 04:59:53,0,,8992,
9044,2,,1466372072,5,,11218,11218,2016-06-21 09:45:45,2016-06-21 09:45:45,0,,9043,
9045,2,,1466381811,2,,6083,,,2016-06-20 10:16:51,0,,9043,
9051,2,,1466421033,1,,3564,,,2016-06-20 21:10:33,0,,9047,
9057,2,,1466447818,2,,334,,,2016-06-21 04:36:58,0,,9048,
9058,2,,1466448299,2,,90,,,2016-06-21 04:44:59,0,,9053,
9059,2,,1466466558,6,,12604,12604,2016-06-21 10:50:40,2016-06-21 10:50:40,0,,4547,
9066,2,,1466550548,2,,533,,,2016-06-22 09:09:08,2,,9063,
9067,2,,1466570634,3,,5601,,,2016-06-22 14:43:54,0,,9064,
9072,2,,1466668936,4,,5601,,,2016-06-23 18:02:16,1,,8974,
9073,2,,1466669946,1,,12766,12766,2016-06-23 18:30:51,2016-06-23 18:30:51,3,,9070,
9074,2,,1466670534,3,,8938,8938,2016-09-04 19:54:37,2016-09-04 19:54:37,0,,9021,
9076,2,,1466698845,2,,1652,,,2016-06-24 02:20:45,0,,6661,
9078,2,,1466735888,1,,2976,,,2016-06-24 12:38:08,0,,9077,
9079,2,,1466738893,4,,6083,6083,2016-06-24 17:35:35,2016-06-24 17:35:35,1,,9075,
9081,2,,1466746301,4,,10342,,,2016-06-24 15:31:41,2,,9071,
9082,2,,1466747052,2,,10342,,,2016-06-24 15:44:12,0,,9054,
9083,2,,1466747382,2,,10342,,,2016-06-24 15:49:42,0,,9048,
9084,2,,1466752086,1,,12782,,,2016-06-24 17:08:06,0,,3701,
9085,2,,1466754622,3,,3564,,,2016-06-24 17:50:22,0,,9077,
9095,2,,1466991849,1,,2976,,,2016-06-27 11:44:09,0,,9094,
9096,2,,1466998756,1,,90,,,2016-06-27 13:39:16,0,,9094,
9099,2,,1467015462,3,,90,,,2016-06-27 18:17:42,0,,6041,
9100,2,,1467017702,2,,3564,,,2016-06-27 18:55:02,1,,9097,
9108,2,,1467086384,2,,7037,,,2016-06-28 13:59:44,0,,9107,
9109,2,,1467086835,3,,7037,-1,2017-04-13 12:33:47,2016-06-28 14:07:15,0,,9105,
9112,2,,1467099677,1,,3564,,,2016-06-28 17:41:17,1,,9110,
9118,2,,1467149126,2,,11218,,,2016-06-29 07:25:26,1,,9114,
9119,2,,1467152232,1,,208,,,2016-06-29 08:17:12,0,,9063,
9120,2,,1467159594,3,,7201,,,2016-06-29 10:19:54,1,,9113,
9123,2,,1467198042,2,,1511,,,2016-06-29 21:00:42,2,,9111,
9127,2,,1467223037,1,,90,,,2016-06-30 03:57:17,0,,9122,
9128,2,,1467224080,1,,90,,,2016-06-30 04:14:40,0,,5557,
9131,2,,1467275877,1,,10342,,,2016-06-30 18:37:57,0,,9104,
9133,2,,1467309543,2,,90,90,2016-07-02 00:55:50,2016-07-02 00:55:50,1,,9132,
9139,2,,1467353981,4,,9792,,,2016-07-01 16:19:41,0,,7204,
9140,2,,1467363007,1,,3564,3564,2016-07-01 22:07:55,2016-07-01 22:07:55,0,,9136,
9144,2,,1467472269,3,,12862,12862,2016-07-30 01:09:47,2016-07-30 01:09:47,2,,3559,
9147,2,,1467531747,2,,1652,1652,2016-07-04 22:58:35,2016-07-04 22:58:35,0,,9092,
9149,2,,1467535826,5,,1511,1511,2016-07-03 19:03:30,2016-07-03 19:03:30,2,,9148,
9151,2,,1467545823,1,,10481,,,2016-07-03 21:37:03,0,,9130,
9152,2,,1467546316,1,,2075,2075,2016-07-04 19:25:53,2016-07-04 19:25:53,2,,9130,
9157,2,,1467606867,3,,11218,,,2016-07-04 14:34:27,0,,9156,
9158,2,,1467609980,5,,12855,12855,2016-07-18 15:05:56,2016-07-18 15:05:56,0,,9142,
9159,2,,1467662866,0,,754,,,2016-07-05 06:07:46,0,,6754,
9163,2,,1467697871,2,,2686,,,2016-07-05 15:51:11,2,,9145,
9164,2,,1467704107,2,,12893,,,2016-07-05 17:35:07,0,,4547,
9165,2,,1467705716,2,,3564,1652,2016-07-05 18:15:04,2016-07-05 18:15:04,0,,9154,
9166,2,,1467711048,4,,9213,,,2016-07-05 19:30:48,1,,9142,
9169,2,,1467726825,1,,1652,,,2016-07-05 23:53:45,0,,6053,
9170,2,,1467736258,5,,12898,12898,2016-07-18 17:07:59,2016-07-18 17:07:59,0,,7211,
9175,2,,1467773030,3,,2976,,,2016-07-06 12:43:50,1,,9173,
9180,2,,1467802989,3,,3564,,,2016-07-06 21:03:09,1,,9176,
9183,2,,1467858871,3,,12914,7037,2016-07-07 17:57:56,2016-07-07 17:57:56,0,,9181,
9186,2,,1467870695,1,,8555,,,2016-07-07 15:51:35,0,,9185,
9191,2,,1467954767,3,,462,,,2016-07-08 15:12:47,0,,9160,
9193,2,,1468049577,3,,2976,,,2016-07-09 17:32:57,5,,9192,
9194,2,,1468050817,2,,2976,,,2016-07-09 17:53:37,0,,9187,
9198,2,,1468108904,3,,12938,12938,2017-04-05 17:03:34,2017-04-05 17:03:34,0,,9161,
9208,2,,1468247336,2,,3564,,,2016-07-12 00:28:56,0,,9207,
9213,2,,1468299615,3,,4256,,,2016-07-12 15:00:15,0,,9212,
9214,2,,1468300044,2,,7037,7037,2016-07-12 15:22:09,2016-07-12 15:22:09,0,,9212,
9216,2,,1468307502,3,,1511,,,2016-07-12 17:11:42,1,,9207,
9222,2,,1468382736,2,,12974,,,2016-07-13 14:05:36,0,,9221,
9223,2,,1468384897,1,,7037,,,2016-07-13 14:41:37,0,,9221,
9224,2,,1468389317,3,,90,90,2016-07-13 18:11:36,2016-07-13 18:11:36,2,,9221,
9227,2,,1468454842,5,,2894,,,2016-07-14 10:07:22,1,,9226,
9231,2,,1468516819,2,,12985,117,2016-07-28 03:20:40,2016-07-28 03:20:40,2,,9226,
9233,2,,1468540649,1,,12992,,,2016-07-15 09:57:29,2,,9221,
9238,2,,1468575218,0,,9213,,,2016-07-15 19:33:38,1,,9237,
9242,2,,1468664236,2,,13009,13009,2016-07-16 23:19:15,2016-07-16 23:19:15,0,,9205,
9243,2,,1468721800,3,,6132,,,2016-07-17 12:16:40,2,,9142,
9247,2,,1468741944,1,,90,,,2016-07-17 17:52:24,0,,9246,
9248,2,,1468744648,4,,18,-1,2017-04-13 12:57:30,2016-07-18 18:13:46,0,,9246,
9250,2,,1468749016,1,,2013,,,2016-07-17 19:50:16,0,,7151,
9253,2,,1468745922,2,,13267,,,2016-07-17 18:58:42,0,,9252,Michael Hooreman
9254,2,,1468776226,1,,3793,,,2016-07-18 03:23:46,1,,9239,
9255,2,,1468781660,1,,334,,,2016-07-18 04:54:20,0,,9245,
9258,2,,1468809230,1,,2976,,,2016-07-18 12:33:50,0,,9257,
9261,2,,1468830341,1,,18,,,2016-07-18 18:25:41,0,,9155,
9263,2,,1468835866,3,,1511,,,2016-07-18 19:57:46,1,,9262,
9265,2,,1468837590,2,,1511,,,2016-07-18 20:26:30,0,,9234,
9266,2,,1468842193,2,,13035,,,2016-07-18 21:43:13,1,,6804,
9268,2,,1468890753,0,,13045,,,2016-07-19 11:12:33,1,,9135,
9269,2,,1468896010,2,,10235,-1,2017-05-23 12:37:20,2016-07-19 12:40:10,5,,9267,
9270,2,,1468899406,5,,13047,,,2016-07-19 13:36:46,0,,9241,
9271,2,,1468918867,6,,12954,,,2016-07-19 19:01:07,0,,9251,
9274,2,,1468995764,2,,1177,,,2016-07-20 16:22:44,0,,9237,
9277,2,,1469000734,1,,9956,,,2016-07-20 17:45:34,0,,8969,
9279,2,,1469006840,2,,10342,,,2016-07-20 19:27:20,0,,9273,
9280,2,,1469007407,2,,10342,,,2016-07-20 19:36:47,1,,9267,
9281,2,,1469008861,4,,10342,10342,2016-07-22 15:01:44,2016-07-22 15:01:44,3,,9260,
9282,2,,1469010419,3,,8923,,,2016-07-20 20:26:59,0,,9275,
9284,2,,1469032223,1,,10407,,,2016-07-21 02:30:23,0,,7635,
9285,2,,1469036369,2,,13072,,,2016-07-21 03:39:29,0,,9276,
9286,2,,1469040409,2,,90,,,2016-07-21 04:46:49,0,,9276,
9296,2,,1469169408,2,,1652,,,2016-07-22 16:36:48,0,,9295,
9298,2,,1469188703,1,,2976,,,2016-07-22 21:58:23,0,,9297,
9299,2,,1469189339,4,,6788,,,2016-07-22 22:08:59,0,,9260,
9301,2,,1469221843,-1,,13097,13097,2016-07-23 07:26:23,2016-07-23 07:26:23,0,,4855,
9305,2,,1469357705,2,,1511,,,2016-07-24 20:55:05,4,,9304,
9306,2,,1469427095,2,,13119,1511,2016-07-25 18:02:42,2016-07-25 18:02:42,0,,9241,
9308,2,,1469431533,2,,1511,,,2016-07-25 17:25:33,1,,9307,
9312,2,,1469487333,3,,11218,,,2016-07-26 08:55:33,0,,9311,
9316,2,,1469503751,1,,190,,,2016-07-26 13:29:11,0,,9310,
9317,2,,1469516826,3,,90,,,2016-07-26 17:07:06,0,,9310,
9318,2,,1469521881,3,,11083,,,2016-07-26 18:31:21,0,,1796,
9320,2,,1469609551,1,,13135,,,2016-07-27 18:52:31,0,,9201,
9321,2,,1469609562,4,,1511,1511,2016-11-03 07:52:41,2016-11-03 07:52:41,0,,7377,
9322,2,,1469609992,1,,13135,,,2016-07-27 18:59:52,1,,9141,
9324,2,,1469639877,1,,117,,,2016-07-28 03:17:57,0,,9252,
9325,2,,1469646125,2,,13135,,,2016-07-28 05:02:05,0,,9230,
9326,2,,1469646303,1,,13135,,,2016-07-28 05:05:03,0,,9264,
9330,2,,1469691291,3,,1511,,,2016-07-28 17:34:51,0,,9329,
9331,2,,1469694703,2,,1511,1511,2016-07-28 18:47:01,2016-07-28 18:47:01,0,,9113,
9334,2,,1469391767,1,,,,,2016-07-25 06:34:53,0,,9333,Xeqtr
9336,2,,1469780190,3,,10342,,,2016-07-29 18:16:30,0,,9319,
9337,2,,1469781315,1,,10342,,,2016-07-29 18:35:15,0,,9333,
9338,2,,1469781698,2,,1511,,,2016-07-29 18:41:38,0,,5406,
9339,2,,1469782087,1,,10342,,,2016-07-29 18:48:07,0,,9300,
9340,2,,1469782554,2,,1511,,,2016-07-29 18:55:54,0,,6704,
9341,2,,1469796368,4,,930,,,2016-07-29 22:46:08,0,,5406,
9342,2,,1469799834,1,,13135,,,2016-07-29 23:43:54,0,,9328,
9344,2,,1469826733,3,,1511,,,2016-07-30 07:12:13,0,,9343,
9345,2,,1469827323,2,,1511,1511,2016-07-30 07:27:20,2016-07-30 07:27:20,0,,7220,
9346,2,,1469827581,1,,1511,-1,2017-04-13 12:57:30,2016-07-30 07:26:21,0,,7291,
9347,2,,1469844404,1,,5601,,,2016-07-30 12:06:44,1,,9335,
9350,2,,1469884799,1,,13178,1511,2016-07-31 06:53:44,2016-07-31 06:53:44,2,,9332,
9351,2,,1469927502,2,,13180,13180,2016-07-31 14:41:00,2016-07-31 14:41:00,0,,195,
9352,2,,1469928007,1,,13180,244,2016-07-31 13:05:33,2016-07-31 13:05:33,0,,9252,
9354,2,,1469952069,3,,13184,,,2016-07-31 18:01:09,0,,6326,
9356,2,,1469981996,3,,13188,,,2016-08-01 02:19:56,4,,9313,
9361,2,,1470029297,1,,13128,,,2016-08-01 15:28:17,0,,9314,
9367,2,,1470139087,2,,11118,,,2016-08-02 21:58:07,0,,9353,
9368,2,,1470139473,1,,11118,,,2016-08-02 22:04:33,0,,9359,
9369,2,,1470140546,1,,11118,,,2016-08-02 22:22:26,0,,9230,
9370,2,,1470143527,5,,90,90,2016-08-23 01:37:03,2016-08-23 01:37:03,0,,9153,
9375,2,,1470228661,1,,10407,,,2016-08-03 22:51:01,0,,497,
9377,2,,1470293039,4,,90,,,2016-08-04 16:43:59,0,,9374,
9383,2,,1470369385,2,,9213,,,2016-08-05 13:56:25,0,,9379,
9387,2,,1470530382,1,,13257,,,2016-08-07 10:39:42,1,,9327,
9389,2,,1470531574,1,,13257,,,2016-08-07 10:59:34,1,,9006,
9394,2,,1470592766,1,,13135,,,2016-08-08 03:59:26,2,,9381,
9395,2,,1470593175,1,,13135,,,2016-08-08 04:06:15,0,,9378,
9396,2,,1470593702,2,,13135,,,2016-08-08 04:15:02,0,,9364,
9399,2,,1470630773,2,,5601,,,2016-08-08 14:32:53,2,,9386,
9401,2,,1470642712,1,,13276,,,2016-08-08 17:51:52,0,,9300,
9402,2,,1470643116,2,,13276,,,2016-08-08 17:58:36,0,,9153,
9403,2,,1470643641,2,,13275,,,2016-08-08 18:07:21,0,,9376,
9404,2,,1470645509,3,,13276,90,2016-08-08 19:55:23,2016-08-08 19:55:23,0,,9040,
9406,2,,1470679986,5,,8896,,,2016-08-09 04:13:06,3,,9382,
9408,2,,1470698130,1,,975,975,2016-08-09 09:21:20,2016-08-09 09:21:20,1,,9382,
9409,2,,1470699933,1,,12890,90,2016-08-09 14:43:46,2016-08-09 14:43:46,0,,7784,
9411,2,,1470707009,2,,13282,-1,2017-04-13 12:33:47,2016-08-10 11:17:57,0,,9251,
9413,2,,1470723964,1,,13284,90,2016-08-09 20:50:19,2016-08-09 20:50:19,0,,6283,
9415,2,,1470743110,3,,6274,,,2016-08-09 21:45:10,0,,9400,
9417,2,,1470778559,7,,1834,,,2016-08-10 07:35:59,0,,9416,
9419,2,,1470794200,1,,12855,,,2016-08-10 11:56:40,0,,9418,
9420,2,,1470806229,3,,13295,,,2016-08-10 15:17:09,0,,9040,
9421,2,,1470814236,2,,2686,,,2016-08-10 17:30:36,0,,9418,
9424,2,,1470864387,1,,13135,,,2016-08-11 07:26:27,2,,9422,
9425,2,,1470865422,2,,312,,,2016-08-11 07:43:42,0,,9418,
9429,2,,1470912314,2,,90,,,2016-08-11 20:45:14,0,,9428,
9431,2,,1470917301,2,,5593,,,2016-08-11 22:08:21,0,,6974,
9432,2,,1470919071,2,,90,,,2016-08-11 22:37:51,1,,9430,
9433,2,,1470919518,3,,9674,,,2016-08-11 22:45:18,1,,9430,
9435,2,,1470988872,1,,13310,,,2016-08-12 18:01:12,0,,9302,
9440,2,,1471149716,3,,90,90,2016-08-14 16:12:54,2016-08-14 16:12:54,2,,9439,
9441,2,,1471220193,3,,10235,,,2016-08-15 10:16:33,0,,6497,
9442,2,,1471225470,7,,9304,9304,2016-08-16 20:52:27,2016-08-16 20:52:27,0,,9436,
9444,2,,1471262229,4,,13332,,,2016-08-15 21:57:09,1,,9428,
9446,2,,1471282967,2,,90,,,2016-08-16 03:42:47,2,,9434,
9449,2,,1471305426,4,,9213,,,2016-08-16 09:57:06,0,,9445,
9451,2,,1471321843,2,,13332,,,2016-08-16 14:30:43,0,,9443,
9455,2,,1471332970,3,,90,,,2016-08-16 17:36:10,0,,9450,
9456,2,,1471333809,1,,13339,13339,2016-08-18 22:04:40,2016-08-18 22:04:40,6,,9232,
9457,2,,1471334901,1,,13337,,,2016-08-16 18:08:21,0,,9450,
9458,2,,1471335515,2,,13337,,,2016-08-16 18:18:35,5,,9438,
9464,2,,1471377664,2,,13349,90,2016-08-17 20:30:48,2016-08-17 20:30:48,0,,1054,
9466,2,,1471404622,1,,13337,13337,2016-08-17 13:46:46,2016-08-17 13:46:46,0,,1054,
9467,2,,1471405127,1,,13337,-1,2017-05-23 12:37:20,2016-08-17 13:38:47,4,,9462,
9469,2,,1471406666,2,,13276,,,2016-08-17 14:04:26,3,,9438,
9470,2,,1471407405,3,,13276,,,2016-08-17 14:16:45,1,,9468,
9472,2,,1471411713,1,,10235,,,2016-08-17 15:28:33,3,,9462,
9473,2,,1471413260,3,,13332,13332,2016-08-17 16:08:14,2016-08-17 16:08:14,1,,9453,
9474,2,,1471428750,2,,958,,,2016-08-17 20:12:30,0,,9471,
9475,2,,1471429585,1,,8938,,,2016-08-17 20:26:25,0,,9405,
9476,2,,1471434650,1,,10407,,,2016-08-17 21:50:50,0,,9454,
9477,2,,1471445821,3,,13347,,,2016-08-18 00:57:01,0,,9414,
9478,2,,1471447854,5,,13347,,,2016-08-18 01:30:54,0,,9447,
9479,2,,1471483150,5,,4293,-1,2017-04-13 12:57:30,2016-08-18 11:24:12,0,,9447,
9481,2,,1471507473,2,,13337,,,2016-08-18 18:04:33,0,,9453,
9483,2,,1471518842,2,,12808,,,2016-08-18 21:14:02,4,,9362,
9484,2,,1471518988,4,,13332,,,2016-08-18 21:16:28,0,,9482,
9485,2,,1471519110,4,,13347,,,2016-08-18 21:18:30,1,,1144,
9486,2,,1471520402,1,,12808,244,2017-03-09 13:33:31,2017-03-09 13:33:31,5,,9188,
9487,2,,1471532690,4,,13347,,,2016-08-19 01:04:50,1,,9412,
9488,2,,1471577599,2,,13332,,,2016-08-19 13:33:19,0,,9480,
9491,2,,1471594744,1,,10342,,,2016-08-19 18:19:04,2,,9490,
9494,2,,1471609098,4,,13391,,,2016-08-19 22:18:18,0,,5875,
9495,2,,1471623925,1,,13347,,,2016-08-20 02:25:25,0,,9493,
9496,2,,1471634705,2,,13347,,,2016-08-20 05:25:05,0,,9423,
9497,2,,1471641393,2,,1511,-1,2017-04-13 12:57:30,2016-08-20 07:16:33,0,,9468,
9498,2,,1471724957,1,,1511,,,2016-08-21 06:29:17,1,,7323,
9499,2,,1471725755,2,,1511,,,2016-08-21 06:42:35,2,,7542,
9502,2,,1471771771,-1,,13347,,,2016-08-21 19:29:31,3,,9489,
9507,2,,1471855095,4,,13276,,,2016-08-22 18:38:15,0,,9506,
9517,2,,1472036945,2,,12808,12808,2016-08-24 21:27:02,2016-08-24 21:27:02,0,,9509,
9519,2,,1472094719,2,,90,,,2016-08-25 13:11:59,0,,9518,
9521,2,,1472104255,7,,1511,-1,2017-05-23 12:37:20,2016-08-25 15:50:55,0,,9520,
9523,2,,1472123055,2,,5549,5549,2016-08-26 12:32:41,2016-08-26 12:32:41,0,,9522,
9526,2,,1472175552,1,,505,,,2016-08-26 11:39:12,0,,9492,
9527,2,,1472183676,2,,7179,,,2016-08-26 13:54:36,0,,9525,
